CreditScore,Gender,Age,Tenure,EstimatedSalary,Balance,NumOfProducts,HasCrCard,IsActiveMember,Exited,Geography_Germany,Geography_Spain,BalanceSalaryRatio,IsHighBalance,BalanceZero,IsHighSalary,ProductUsage,Germany_X_Balance,Germany_X_EstimatedSalary,IsGermanAndLowCreditScore,IsGermanWithoutCrCard,IsGermanAndInactive
673,1,72,1,111981.19,0.0,2,1,1,0,0,0,0.0,0,1,1,2,0.0,0.0,0,0,0
610,1,40,0,62232.6,0.0,2,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
512,0,37,1,156105.03,0.0,2,1,1,0,0,0,0.0,0,1,1,2,0.0,0.0,0,0,0
767,1,20,3,150135.38,119714.25,2,1,1,0,1,0,0.7973753421745094,1,0,1,2,119714.25,150135.38,0,0,0
585,0,67,5,93146.11,113978.97,2,1,1,0,0,0,1.2236578639730633,1,0,0,2,0.0,0.0,0,0,0
763,1,42,6,33462.94,100160.75,1,0,0,1,1,0,2.9931844004143087,1,0,0,0,100160.75,33462.94,0,1,1
712,0,29,2,144375.0,0.0,1,1,1,0,0,0,0.0,0,1,1,1,0.0,0.0,0,0,0
539,0,43,3,55803.96,116220.5,3,0,0,1,1,0,2.0826568580437663,1,0,0,0,116220.5,55803.96,1,1,1
668,0,46,2,89048.46,0.0,3,0,0,1,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
703,1,28,2,162812.16,81173.83,2,1,1,0,0,0,0.49857350949707935,0,0,1,2,0.0,0.0,0,0,0
662,1,38,4,136259.65,0.0,2,0,0,0,0,1,0.0,0,1,1,0,0.0,0.0,0,0,0
725,0,39,5,124052.97,116803.8,1,0,0,0,1,0,0.9415639141892371,1,0,1,0,116803.8,124052.97,0,1,1
703,1,37,8,74158.8,105961.68,2,1,1,0,0,0,1.4288483632421236,1,0,0,2,0.0,0.0,0,0,0
659,1,67,6,45071.09,117411.6,1,1,1,1,1,0,2.6050312961146496,1,0,0,1,117411.6,45071.09,0,0,0
523,1,34,7,62030.06,0.0,2,0,0,0,0,1,0.0,0,1,0,0,0.0,0.0,0,0,0
635,0,40,10,131953.23,123497.58,1,0,0,1,0,0,0.9359193405117858,1,0,1,0,0.0,0.0,0,0,0
772,1,26,7,79414.0,152400.51,2,0,0,0,1,0,1.9190635152492006,1,0,0,0,152400.51,79414.0,0,1,1
545,0,26,1,199638.56,0.0,2,1,1,0,0,0,0.0,0,1,1,2,0.0,0.0,0,0,0
634,1,24,8,157577.29,103097.85,1,1,1,0,1,0,0.6542684545469718,1,0,1,1,103097.85,157577.29,0,0,0
739,1,54,8,134420.75,126418.14,1,0,0,1,1,0,0.9404659622863285,1,0,1,0,126418.14,134420.75,0,1,1
771,0,36,5,99805.99,77846.9,1,0,0,0,1,0,0.7799822435507127,0,0,0,0,77846.9,99805.99,0,1,1
587,0,34,1,97932.68,0.0,2,1,1,0,0,1,0.0,0,1,0,2,0.0,0.0,0,0,0
681,0,79,0,170968.99,0.0,2,1,1,0,0,0,0.0,0,1,1,2,0.0,0.0,0,0,0
544,1,37,2,57558.95,79731.91,1,1,1,0,1,0,1.3852217596047185,0,0,0,1,79731.91,57558.95,1,0,0
696,1,28,8,176713.47,0.0,1,0,0,0,0,1,0.0,0,1,1,0,0.0,0.0,0,0,0
766,1,41,0,34283.23,0.0,2,1,1,0,0,1,0.0,0,1,0,2,0.0,0.0,0,0,0
727,1,34,10,198637.34,0.0,2,1,1,0,0,0,0.0,0,1,1,2,0.0,0.0,0,0,0
671,0,34,6,156917.12,37266.67,2,0,0,0,1,0,0.23749269678158763,0,0,1,0,37266.67,156917.12,0,1,1
693,0,30,6,50457.2,127992.25,1,1,1,0,0,0,2.536649873556202,1,0,0,1,0.0,0.0,0,0,0
850,1,38,3,140075.55,54901.01,1,1,1,0,1,0,0.39193856458175613,0,0,1,1,54901.01,140075.55,0,0,0
732,1,42,9,65323.11,108748.08,2,1,1,0,1,0,1.664771931403756,1,0,0,2,108748.08,65323.11,0,0,0
726,0,48,6,64323.24,99906.19,1,0,0,0,0,1,1.5531896403228445,0,0,0,0,0.0,0.0,0,0,0
557,0,32,6,14956.44,184686.41,2,0,0,0,0,0,12.348286758078794,1,0,0,0,0.0,0.0,0,0,0
682,0,26,0,111879.21,110654.02,1,1,1,0,0,0,0.9890489931060471,1,0,1,1,0.0,0.0,0,0,0
738,1,31,9,18606.23,79019.8,1,1,1,0,0,1,4.246953842879509,0,0,0,1,0.0,0.0,0,0,0
531,0,36,9,123137.01,99240.51,1,0,0,0,0,1,0.80593568091348,0,0,1,0,0.0,0.0,0,0,0
498,1,34,2,148528.24,0.0,2,1,1,0,0,0,0.0,0,1,1,2,0.0,0.0,0,0,0
651,1,36,7,13898.31,0.0,2,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
549,0,39,7,81259.25,0.0,1,0,0,1,0,1,0.0,0,1,0,0,0.0,0.0,0,0,0
791,0,35,7,161051.75,52436.2,1,0,0,0,1,0,0.32558603057712815,0,0,1,0,52436.2,161051.75,0,1,1
650,1,41,9,191599.67,0.0,2,1,1,0,0,1,0.0,0,1,1,2,0.0,0.0,0,0,0
733,1,34,3,48559.19,100337.96,3,0,0,1,1,0,2.0663021767867216,1,0,0,0,100337.96,48559.19,0,1,1
811,0,34,1,186339.74,149297.19,2,1,1,0,1,0,0.8012096077841474,1,0,1,2,149297.19,186339.74,0,0,0
707,1,30,8,33159.37,0.0,2,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
712,1,28,4,93883.53,145605.44,1,1,1,0,1,0,1.5509156930933468,1,0,0,1,145605.44,93883.53,0,0,0
706,0,37,7,110899.3,0.0,2,1,1,0,0,1,0.0,0,1,1,2,0.0,0.0,0,0,0
756,1,62,3,11199.04,0.0,1,1,1,1,0,0,0.0,0,1,0,1,0.0,0.0,0,0,0
777,0,53,10,189992.97,0.0,2,0,0,0,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
646,1,35,6,164255.69,84026.86,1,1,1,0,0,0,0.5115613346484374,0,0,1,1,0.0,0.0,0,0,0
714,1,46,1,152167.79,0.0,1,0,0,1,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
782,1,39,8,33949.67,0.0,2,1,1,0,0,0,0.0,0,1,0,2,0.0,0.0,0,0,0
775,1,29,10,68143.93,0.0,2,1,1,0,0,1,0.0,0,1,0,2,0.0,0.0,0,0,0
479,1,35,4,47251.79,138718.92,1,1,1,1,1,0,2.9357389423765747,1,0,0,1,138718.92,47251.79,1,0,0
807,1,42,7,25885.72,118274.71,1,1,1,0,0,0,4.569110304832162,1,0,0,1,0.0,0.0,0,0,0
799,0,22,8,192633.85,174185.98,2,1,1,0,0,0,0.9042334979028868,1,0,1,2,0.0,0.0,0,0,0
675,1,40,7,34577.36,113208.86,2,0,0,0,0,0,3.274074712470819,1,0,0,0,0.0,0.0,0,0,0
602,1,29,5,161229.84,103907.28,1,0,0,0,0,1,0.6444668058964768,1,0,1,0,0.0,0.0,0,0,0
475,0,32,8,100816.29,119023.28,1,0,0,0,0,0,1.1805957152360993,1,0,1,0,0.0,0.0,0,0,0
744,0,26,5,181694.44,166297.89,1,1,1,0,0,1,0.915261303537962,1,0,1,1,0.0,0.0,0,0,0
588,1,34,10,79078.91,0.0,2,0,0,0,0,1,0.0,0,1,0,0,0.0,0.0,0,0,0
703,1,42,9,137316.32,63227.0,1,1,1,0,1,0,0.4604478185841275,0,0,1,1,63227.0,137316.32,0,0,0
747,0,41,5,194926.86,94521.17,2,0,0,0,0,1,0.48490582570303553,0,0,1,0,0.0,0.0,0,0,0
583,1,27,7,51285.49,0.0,2,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
750,0,34,9,150401.53,112822.26,1,0,0,1,0,1,0.7501403742368844,1,0,1,0,0.0,0.0,0,0,0
681,1,38,3,112491.96,0.0,2,1,1,0,0,0,0.0,0,1,1,2,0.0,0.0,0,0,0
773,1,25,2,73656.38,135903.33,1,0,0,0,0,0,1.8450992296933406,1,0,0,0,0.0,0.0,0,0,0
714,0,31,4,106636.89,125169.26,1,1,1,0,0,0,1.1737894831704112,1,0,1,1,0.0,0.0,0,0,0
687,0,44,7,155853.52,0.0,3,0,0,1,0,1,0.0,0,1,1,0,0.0,0.0,0,0,0
511,1,58,0,162599.51,149117.31,1,1,1,0,0,0,0.9170833909647083,1,0,1,1,0.0,0.0,0,0,0
627,1,33,5,103737.82,0.0,2,1,1,0,0,0,0.0,0,1,1,2,0.0,0.0,0,0,0
694,0,31,10,160990.27,0.0,2,0,0,0,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
616,0,36,6,15462.84,132311.71,1,0,0,0,0,1,8.55675348124924,1,0,0,0,0.0,0.0,0,0,0
687,1,35,8,10334.05,0.0,2,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
712,0,33,6,190686.16,0.0,2,1,1,0,0,0,0.0,0,1,1,2,0.0,0.0,0,0,0
553,1,33,4,94440.45,118082.89,1,0,0,0,0,0,1.2503423056539862,1,0,0,0,0.0,0.0,0,0,0
667,1,31,1,28257.63,119266.69,1,1,1,0,0,0,4.220689774761719,1,0,0,1,0.0,0.0,0,0,0
731,1,43,2,170034.95,0.0,1,1,1,1,0,0,0.0,0,1,1,1,0.0,0.0,0,0,0
629,1,35,7,31824.29,156847.29,2,0,0,0,1,0,4.928540118255584,1,0,0,0,156847.29,31824.29,0,1,1
614,1,50,4,127166.49,137104.47,1,0,0,1,0,0,1.0781493615181168,1,0,1,0,0.0,0.0,0,0,0
438,1,31,8,44937.01,78398.69,1,0,0,0,1,0,1.7446352127121942,0,0,0,0,78398.69,44937.01,1,1,1
652,0,80,4,188603.07,0.0,2,1,1,0,0,0,0.0,0,1,1,2,0.0,0.0,0,0,0
729,1,30,6,145111.37,63669.42,1,0,0,0,1,0,0.4387624484559687,0,0,1,0,63669.42,145111.37,0,1,1
642,1,38,3,171463.83,0.0,2,0,0,0,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
806,0,59,0,182822.5,135296.33,1,0,0,0,1,0,0.7400420079585389,1,0,1,0,135296.33,182822.5,0,1,1
744,1,36,2,87213.33,153804.44,1,1,1,0,0,1,1.7635427978727565,1,0,0,1,0.0,0.0,0,0,0
474,1,37,3,57175.32,0.0,2,0,0,0,0,1,0.0,0,1,0,0,0.0,0.0,0,0,0
559,1,49,2,120540.83,147069.78,1,0,0,1,0,0,1.2200826889942602,1,0,1,0,0.0,0.0,0,0,0
706,1,42,9,28714.34,0.0,2,1,1,0,0,1,0.0,0,1,0,2,0.0,0.0,0,0,0
628,0,22,3,85426.28,0.0,1,0,0,0,0,1,0.0,0,1,0,0,0.0,0.0,0,0,0
429,1,24,4,46170.75,95741.75,1,0,0,0,0,0,2.0736451108114986,0,0,0,0,0.0,0.0,0,0,0
525,0,57,2,64448.36,145965.33,1,1,1,0,0,1,2.264841649965957,1,0,0,1,0.0,0.0,0,0,0
680,0,30,8,16278.97,141441.75,1,1,1,0,0,0,8.688617891672507,1,0,0,1,0.0,0.0,0,0,0
749,1,40,1,182855.42,139290.41,1,0,0,1,0,0,0.7617516068159205,1,0,1,0,0.0,0.0,0,0,0
763,0,31,4,50404.72,0.0,2,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
734,1,30,3,107640.25,0.0,2,0,0,0,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
716,1,35,4,134132.65,144428.87,1,0,0,0,0,0,1.0767614745552259,1,0,1,0,0.0,0.0,0,0,0
594,1,35,2,103480.69,0.0,2,0,0,0,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
644,0,46,9,108761.05,95441.27,1,0,0,1,0,0,0.8775317082724008,0,0,1,0,0.0,0.0,0,0,0
671,1,35,1,179012.3,144848.74,1,1,1,0,1,0,0.8091552368189225,1,0,1,1,144848.74,179012.3,0,0,0
664,1,26,7,95145.14,116244.14,2,1,1,0,1,0,1.221755940450558,1,0,0,2,116244.14,95145.14,0,0,0
656,1,50,7,72143.44,0.0,2,1,1,0,0,0,0.0,0,1,0,2,0.0,0.0,0,0,0
667,0,40,1,19162.89,146502.07,1,0,0,0,0,1,7.645092676522174,1,0,0,0,0.0,0.0,0,0,0
663,1,44,2,144680.18,117028.6,2,1,1,0,1,0,0.8088778988248426,1,0,1,2,117028.6,144680.18,0,0,0
584,0,30,8,177772.03,112013.81,1,0,0,1,1,0,0.6300980531076795,1,0,1,0,112013.81,177772.03,1,1,1
626,0,37,6,5597.94,108269.37,1,0,0,0,0,1,19.340930770962174,1,0,0,0,0.0,0.0,0,0,0
485,1,29,7,116828.51,182123.79,1,0,0,1,0,0,1.5588985085917815,1,0,1,0,0.0,0.0,0,0,0
659,0,32,3,174652.51,150923.74,2,1,1,0,1,0,0.8641372517348876,1,0,1,2,150923.74,174652.51,0,0,0
649,1,33,2,2010.98,0.0,2,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
805,0,39,5,14109.85,165272.13,1,0,0,1,0,1,11.713245002604564,1,0,0,0,0.0,0.0,0,0,0
716,0,39,10,43527.4,115301.31,1,0,0,1,1,0,2.648936302191263,1,0,0,0,115301.31,43527.4,0,1,1
642,0,40,6,86099.23,129502.49,2,1,1,1,1,0,1.504107411878132,1,0,0,2,129502.49,86099.23,0,0,0
659,1,31,4,161574.19,118342.26,1,0,0,0,0,0,0.7324329461283389,1,0,1,0,0.0,0.0,0,0,0
545,0,47,5,38970.14,0.0,2,1,1,0,0,1,0.0,0,1,0,2,0.0,0.0,0,0,0
543,1,22,8,127587.22,0.0,2,0,0,0,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
718,0,25,7,30380.12,0.0,2,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
840,0,43,7,90908.95,0.0,2,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
630,0,34,9,138275.01,106937.05,2,0,0,0,1,0,0.7733649775183528,1,0,1,0,106937.05,138275.01,0,1,1
643,1,59,3,32171.79,170331.37,1,1,1,0,1,0,5.294432482619089,1,0,0,1,170331.37,32171.79,0,0,0
654,0,32,1,126143.23,114510.85,1,1,1,0,1,0,0.907784349584199,1,0,1,1,114510.85,126143.23,0,0,0
582,1,39,5,129892.93,0.0,2,1,1,0,0,0,0.0,0,1,1,2,0.0,0.0,0,0,0
659,1,32,3,102416.84,107594.11,2,1,1,0,0,1,1.0505509640797355,1,0,1,2,0.0,0.0,0,0,0
762,1,39,2,18719.67,81273.13,1,1,1,0,0,1,4.341589889138004,0,0,0,1,0.0,0.0,0,0,0
568,0,32,7,61936.22,169399.6,1,0,0,0,0,1,2.7350652009438097,1,0,0,0,0.0,0.0,0,0,0
670,1,25,6,78358.94,0.0,2,1,1,0,0,1,0.0,0,1,0,2,0.0,0.0,0,0,0
613,0,45,1,147224.27,187841.99,2,1,1,0,0,0,1.2758901096945496,1,0,1,2,0.0,0.0,0,0,0
539,1,30,0,160979.66,0.0,2,0,0,0,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
850,0,57,8,132298.49,126776.3,2,1,1,0,0,1,0.9582596143009645,1,0,1,2,0.0,0.0,0,0,0
522,1,34,9,174248.52,126436.29,1,0,0,1,0,1,0.7256089750432314,1,0,1,0,0.0,0.0,0,0,0
737,1,41,1,123547.28,101960.74,1,1,1,0,0,0,0.825277092300211,1,0,1,1,0.0,0.0,0,0,0
520,1,58,3,32790.02,0.0,2,1,1,0,0,0,0.0,0,1,0,2,0.0,0.0,0,0,0
706,1,28,3,181543.67,0.0,2,1,1,0,0,1,0.0,0,1,1,2,0.0,0.0,0,0,0
643,0,45,2,2319.96,150842.93,1,1,1,1,1,0,65.0196253383679,1,0,0,1,150842.93,2319.96,0,0,0
648,0,50,9,189543.19,102535.57,1,1,1,0,0,0,0.5409615085617162,1,0,1,1,0.0,0.0,0,0,0
443,0,29,9,10940.4,99027.61,2,0,0,0,1,0,9.051552959672406,0,0,0,0,99027.61,10940.4,1,1,1
640,1,68,9,199493.38,0.0,2,1,1,0,0,0,0.0,0,1,1,2,0.0,0.0,0,0,0
628,0,33,3,188193.25,0.0,1,1,1,0,0,1,0.0,0,1,1,1,0.0,0.0,0,0,0
540,0,42,9,172572.64,87271.41,2,0,0,0,1,0,0.5057082629088828,0,0,1,0,87271.41,172572.64,1,1,1
460,0,35,8,189339.6,102742.91,2,1,1,0,1,0,0.5426382542267967,1,0,1,2,102742.91,189339.6,1,0,0
636,1,34,2,53512.16,40105.51,2,1,1,0,1,0,0.7494653551641346,0,0,0,2,40105.51,53512.16,0,0,0
593,0,29,2,34004.44,152265.43,1,0,0,0,0,0,4.477810250661384,1,0,0,0,0.0,0.0,0,0,0
801,1,42,4,10598.29,141947.67,1,1,1,0,0,1,13.393450264146386,1,0,0,1,0.0,0.0,0,0,0
640,0,75,1,113428.77,106307.91,2,1,1,0,1,0,0.9372217471810723,1,0,1,2,106307.91,113428.77,0,0,0
611,1,31,0,183487.98,107884.81,2,1,1,0,1,0,0.5879666341086757,1,0,1,2,107884.81,183487.98,0,0,0
802,1,31,1,187658.09,125013.72,1,1,1,0,1,0,0.6661781541099561,1,0,1,1,125013.72,187658.09,0,0,0
717,1,35,7,172459.39,58469.37,2,1,1,0,1,0,0.33903268473812875,0,0,1,2,58469.37,172459.39,0,0,0
769,0,39,8,21016.0,0.0,1,1,1,0,0,0,0.0,0,1,0,1,0.0,0.0,0,0,0
745,1,45,10,122381.02,117231.63,3,1,1,1,1,0,0.957923295622148,1,0,1,3,117231.63,122381.02,0,0,0
572,1,35,4,128123.66,152390.26,1,0,0,0,0,1,1.189399834503635,1,0,1,0,0.0,0.0,0,0,0
629,0,30,2,19570.63,34013.63,1,0,0,0,0,1,1.7379936159438911,0,0,0,0,0.0,0.0,0,0,0
687,0,39,2,188150.6,0.0,3,0,0,1,0,1,0.0,0,1,1,0,0.0,0.0,0,0,0
483,0,50,9,111020.24,0.0,2,1,1,0,0,0,0.0,0,1,1,2,0.0,0.0,0,0,0
690,1,36,7,123775.15,101583.11,2,0,0,0,0,0,0.820706822007487,1,0,1,0,0.0,0.0,0,0,0
492,0,30,10,146700.22,77168.87,2,1,1,0,1,0,0.5260310448068858,0,0,1,2,77168.87,146700.22,1,0,0
709,1,28,8,145251.35,124695.72,2,0,0,0,1,0,0.8584823480126001,1,0,1,0,124695.72,145251.35,0,1,1
705,1,44,3,82463.69,105934.96,1,0,0,0,1,0,1.2846255121496504,1,0,0,0,105934.96,82463.69,0,1,1
560,0,66,9,15928.49,0.0,1,1,1,0,0,0,0.0,0,1,0,1,0.0,0.0,0,0,0
611,1,46,6,45886.33,0.0,2,0,0,0,0,1,0.0,0,1,0,0,0.0,0.0,0,0,0
730,1,62,2,186489.95,0.0,2,1,1,0,0,1,0.0,0,1,1,2,0.0,0.0,0,0,0
709,0,45,2,162922.65,0.0,2,1,1,0,0,1,0.0,0,1,1,2,0.0,0.0,0,0,0
544,0,21,10,9262.77,161525.96,2,0,0,0,0,0,17.43819181519135,1,0,0,0,0.0,0.0,0,0,0
712,0,29,7,84932.4,147199.07,1,1,1,0,1,0,1.733132114481635,1,0,0,1,147199.07,84932.4,0,0,0
752,1,38,3,71557.12,183102.29,1,1,1,0,1,0,2.5588269902422014,1,0,0,1,183102.29,71557.12,0,0,0
648,1,46,9,77405.95,127209.0,2,0,0,1,0,1,1.6434007980006706,1,0,0,0,0.0,0.0,0,0,0
556,1,38,8,417.41,0.0,2,0,0,1,0,1,0.0,0,1,0,0,0.0,0.0,0,0,0
594,0,24,0,71405.17,97378.54,1,1,1,0,0,1,1.3637463505793768,0,0,0,1,0.0,0.0,0,0,0
645,0,37,2,153400.24,136925.09,2,1,1,0,1,0,0.8926002332199742,1,0,1,2,136925.09,153400.24,0,0,0
557,1,33,3,371.05,54503.55,1,1,1,0,0,0,146.8900417733459,0,0,0,1,0.0,0.0,0,0,0
547,1,32,8,67789.99,155726.85,1,0,0,0,1,0,2.2971953528832207,1,0,0,0,155726.85,67789.99,1,1,1
701,0,39,9,145894.9,0.0,2,1,1,0,0,0,0.0,0,1,1,2,0.0,0.0,0,0,0
616,0,66,1,183840.51,135842.41,1,0,0,1,0,0,0.7389144536206954,1,0,1,0,0.0,0.0,0,0,0
605,1,52,1,108887.44,63349.75,1,0,0,0,0,0,0.5817911597517583,0,0,1,0,0.0,0.0,0,0,0
593,0,38,4,154071.27,129499.42,1,1,1,0,1,0,0.8405163402625292,1,0,1,1,129499.42,154071.27,1,0,0
751,1,52,8,179291.85,0.0,2,1,1,0,0,1,0.0,0,1,1,2,0.0,0.0,0,0,0
443,1,36,6,56937.43,70438.01,2,1,1,0,0,1,1.237112563738827,0,0,0,2,0.0,0.0,0,0,0
685,1,23,8,112239.03,0.0,2,1,1,0,0,0,0.0,0,1,1,2,0.0,0.0,0,0,0
718,1,36,9,45909.87,0.0,1,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
538,0,49,9,173779.25,141434.04,1,0,0,1,0,1,0.8138718517889795,1,0,1,0,0.0,0.0,0,0,0
611,0,37,4,125696.26,0.0,2,0,0,0,0,1,0.0,0,1,1,0,0.0,0.0,0,0,0
668,1,37,10,159585.61,152958.29,2,1,1,0,1,0,0.958471694283714,1,0,1,2,152958.29,159585.61,0,0,0
537,0,41,3,106761.47,138306.34,1,0,0,0,1,0,1.2954705475673949,1,0,1,0,138306.34,106761.47,1,1,1
709,1,23,10,129590.18,0.0,2,0,0,0,0,1,0.0,0,1,1,0,0.0,0.0,0,0,0
850,1,38,1,80006.65,0.0,2,1,1,0,0,0,0.0,0,1,0,2,0.0,0.0,0,0,0
745,0,31,3,140451.52,124328.84,1,1,1,0,0,1,0.8852082198896816,1,0,1,1,0.0,0.0,0,0,0
693,0,41,9,187929.43,181461.48,3,1,1,1,1,0,0.9655830914827976,1,0,1,3,181461.48,187929.43,0,0,0
795,1,35,8,167155.36,0.0,2,0,0,0,0,1,0.0,0,1,1,0,0.0,0.0,0,0,0
626,1,26,8,191420.71,0.0,2,0,0,0,0,1,0.0,0,1,1,0,0.0,0.0,0,0,0
487,0,61,5,11384.45,110368.03,1,0,0,1,1,0,9.694629955773005,1,0,0,0,110368.03,11384.45,1,1,1
556,0,39,9,94898.1,89588.35,1,1,1,0,0,0,0.9440478787246531,0,0,0,1,0.0,0.0,0,0,0
643,0,46,6,106781.59,0.0,2,0,0,0,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
605,0,28,6,159508.52,0.0,2,0,0,0,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
756,0,60,3,93524.19,115924.89,1,0,0,1,1,0,1.2395177119416911,1,0,0,0,115924.89,93524.19,0,1,1
586,0,38,2,87168.46,0.0,2,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
535,1,40,7,8128.32,111756.5,1,0,0,1,1,0,13.749028089445298,1,0,0,0,111756.5,8128.32,1,1,1
678,0,35,4,125518.32,0.0,1,0,0,0,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
596,1,39,9,48963.59,0.0,1,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
648,1,26,9,98368.24,162923.85,1,0,0,0,0,0,1.6562647659447804,1,0,0,0,0.0,0.0,0,0,0
492,1,39,10,148584.61,124576.65,2,0,0,0,1,0,0.8384222968987165,1,0,1,0,124576.65,148584.61,1,1,1
702,1,45,0,27474.81,80793.58,1,1,1,0,0,0,2.9406419917007613,0,0,0,1,0.0,0.0,0,0,0
486,0,40,9,76192.21,71340.09,1,0,0,0,1,0,0.9363173741777537,0,0,0,0,71340.09,76192.21,1,1,1
568,1,40,1,134600.94,99282.63,1,0,0,1,1,0,0.73760725593744,0,0,1,0,99282.63,134600.94,1,1,1
619,1,57,3,72467.99,137946.39,1,1,1,1,1,0,1.9035492774119995,1,0,0,1,137946.39,72467.99,0,0,0
724,1,41,2,199645.45,127892.57,2,1,1,0,1,0,0.6405984709393577,1,0,1,2,127892.57,199645.45,0,0,0
548,0,33,0,42749.85,101084.36,1,0,0,0,1,0,2.3645547294317995,1,0,0,0,101084.36,42749.85,1,1,1
545,0,37,8,136050.44,114754.08,1,0,0,1,1,0,0.8434671729102824,1,0,1,0,114754.08,136050.44,1,1,1
683,1,33,8,73564.44,0.0,1,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
762,0,51,3,85578.63,99286.98,1,1,1,0,0,0,1.1601842656279961,0,0,0,1,0.0,0.0,0,0,0
627,0,30,4,129826.89,79871.02,2,0,0,0,1,0,0.6152116868855135,0,0,1,0,79871.02,129826.89,0,1,1
516,1,35,10,119666.0,104088.59,2,0,0,0,0,0,0.8698259321778952,1,0,1,0,0.0,0.0,0,0,0
800,0,38,2,68052.08,168190.33,2,0,0,0,0,0,2.471494331988089,1,0,0,0,0.0,0.0,0,0,0
464,0,42,3,164104.74,85679.25,1,1,1,0,1,0,0.5221010069544609,0,0,1,1,85679.25,164104.74,1,0,0
626,0,35,3,80190.36,0.0,1,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
790,0,31,9,84126.75,0.0,2,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
534,0,34,7,70179.0,121551.58,2,1,1,0,0,0,1.73202211487767,1,0,0,2,0.0,0.0,0,0,0
745,1,46,2,118024.1,122220.19,1,1,1,0,0,0,1.0355528235334985,1,0,1,1,0.0,0.0,0,0,0
553,1,47,3,145704.19,116528.15,1,0,0,1,0,1,0.7997584009080315,1,0,1,0,0.0,0.0,0,0,0
748,0,26,1,183049.41,77780.29,1,1,1,0,0,0,0.4249141802751508,0,0,1,1,0.0,0.0,0,0,0
722,1,37,2,120906.83,0.0,1,0,0,0,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
501,1,40,4,100433.83,125832.2,1,1,1,0,0,0,1.2528866020543077,1,0,1,1,0.0,0.0,0,0,0
675,0,38,6,138777.0,68065.8,1,0,0,1,0,0,0.49046888173112263,0,0,1,0,0.0,0.0,0,0,0
778,0,47,6,124694.99,127299.34,2,0,0,0,0,1,1.020885762932416,1,0,1,0,0.0,0.0,0,0,0
494,0,38,7,40084.32,174937.64,1,0,0,0,1,0,4.364241179593417,1,0,0,0,174937.64,40084.32,1,1,1
850,1,40,9,119232.33,0.0,2,1,1,0,0,0,0.0,0,1,1,2,0.0,0.0,0,0,0
592,1,31,7,43921.36,110071.1,1,0,0,0,0,1,2.5060949843083185,1,0,0,0,0.0,0.0,0,0,0
590,0,44,3,62222.81,139432.37,1,0,0,0,0,1,2.2408562069119027,1,0,0,0,0.0,0.0,0,0,0
758,0,39,6,56577.0,127357.76,1,1,1,0,0,0,2.2510518408540574,1,0,0,1,0.0,0.0,0,0,0
506,1,36,5,164253.35,0.0,2,0,0,0,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
733,1,33,3,7666.73,0.0,1,1,1,0,0,0,0.0,0,1,0,1,0.0,0.0,0,0,0
711,1,38,3,68487.51,0.0,2,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
514,1,43,1,199273.98,95556.31,1,1,1,1,1,0,0.4795222637697104,0,0,1,1,95556.31,199273.98,1,0,0
637,1,37,8,186062.36,0.0,1,1,1,0,0,1,0.0,0,1,1,1,0.0,0.0,0,0,0
468,1,29,1,195711.16,111681.98,2,1,1,0,1,0,0.5706469677048565,1,0,1,2,111681.98,195711.16,1,0,0
539,1,39,3,36692.17,0.0,2,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
509,0,25,3,106920.57,108738.71,2,0,0,0,0,1,1.017004585740611,1,0,1,0,0.0,0.0,0,0,0
